Fecha,ARIMA,LSTM,Bayesiana,Ensemble
2025-12-03 04:40:14.332000700+00:00,114.27089741680349,92.098915,116.96547110719123,107.77842787469747
2025-12-04 04:40:14.332000700+00:00,114.27089741680349,87.33021,116.96682253672489,106.18930925941181
2025-12-05 04:40:14.332000700+00:00,114.27089741680349,80.95362,116.96817396625856,104.06423076456888
2025-12-06 04:40:14.332000700+00:00,114.27089741680349,73.733154,116.96952539579222,101.65785903649025
2025-12-07 04:40:14.332000700+00:00,114.27089741680349,66.9642,116.97087682532587,99.4019923743296
2025-12-08 04:40:14.332000700+00:00,114.27089741680349,61.680264,116.97222825485954,97.64112973031672
2025-12-09 04:40:14.332000700+00:00,114.27089741680349,58.10445,116.9735796843932,96.44964244234227
2025-12-10 04:40:14.332000700+00:00,114.27089741680349,56.08683,116.97493111392686,95.7775528899635
2025-12-11 04:40:14.332000700+00:00,114.27089741680349,55.530525,116.97628254346053,95.59256838926119
2025-12-12 04:40:14.332000700+00:00,114.27089741680349,56.23291,116.97763397299418,95.82714718201589
2025-12-13 04:40:14.332000700+00:00,114.27089741680349,57.654797,116.97898540252785,96.3015598065577
2025-12-14 04:40:14.332000700+00:00,114.27089741680349,59.49296,116.98033683206151,96.91473204413664
2025-12-15 04:40:14.332000700+00:00,114.27089741680349,61.626667,116.98168826159517,97.62641756703458
