Timestamp,Value,RollingMean
2025-06-05 05:25:22.376007+00:00,121.115585,117.23978120000001
2025-06-05 09:17:41.231002800+00:00,123.015564,118.7932869
2025-06-05 09:37:42.748001+00:00,121.8709,120.0044942
2025-06-05 09:47:43.282012900+00:00,123.120972,121.0808965
2025-06-05 14:38:10.053009+00:00,121.945129,121.80798459999998
2025-06-05 18:49:21.986999500+00:00,123.084259,122.4178456
2025-06-05 19:19:13.986007600+00:00,121.493919,122.60837820000002
2025-06-05 19:29:14.617004300+00:00,119.0784,122.2810818
2025-06-05 19:58:58.712005600+00:00,120.890793,121.86627849999999
2025-06-05 20:08:59.070007300+00:00,123.081932,121.8697453
2025-06-05 23:37:42.434005700+00:00,125.262207,122.2844075
2025-06-05 23:47:43.100006100+00:00,126.510788,122.63392990000003
2025-06-06 01:51:01.050003+00:00,125.045113,122.9513512
2025-06-06 01:55:07.380004800+00:00,127.139114,123.35316540000001
2025-06-06 03:47:58.909011800+00:00,124.858917,123.64454420000001
2025-06-06 03:48:24.757003700+00:00,121.989769,123.5350952
2025-06-06 03:49:08.709014800+00:00,120.076454,123.39334870000002
2025-06-06 03:49:12.735000600+00:00,117.818336,123.2673423
2025-06-06 03:49:14.718002300+00:00,116.763725,122.8546355
2025-06-06 03:49:22.722000100+00:00,114.982018,122.0446441
2025-06-06 04:19:24.697006200+00:00,113.919304,120.91035379999998
2025-06-06 04:52:55.054000800+00:00,115.250084,119.78428339999998
2025-06-06 04:53:00.768005300+00:00,117.569534,119.03672550000002
2025-06-06 04:53:06.769012400+00:00,119.82206,118.30502010000001
2025-06-06 04:53:12.777008+00:00,122.357521,118.0548805
2025-06-06 05:03:13.409011800+00:00,123.956078,118.25151139999998
2025-06-06 05:06:33.756011900+00:00,125.648842,118.80875019999999
2025-06-06 05:16:34.266006400+00:00,127.206108,119.74752740000001
2025-06-06 05:25:52.884002600+00:00,125.561,120.6272549
2025-06-06 05:35:53.517013500+00:00,124.310844,121.56013750000002
2025-06-06 05:45:54.284011800+00:00,122.755241,122.4437312
2025-06-06 05:55:54.960006700+00:00,123.832626,123.3019854
2025-06-06 08:18:24.002014100+00:00,122.216606,123.76669259999998
2025-06-06 08:58:26.680999700+00:00,121.092117,123.89369830000001
2025-06-06 11:08:02.998001+00:00,122.695854,123.9275316
2025-06-06 11:18:03.644012400+00:00,123.9555,123.9274738
2025-06-06 13:58:57.832000700+00:00,125.240875,123.8866771
2025-06-06 17:01:39.645004200+00:00,122.579567,123.42402299999999
2025-06-06 17:02:57.650009100+00:00,120.805382,122.9484612
2025-06-06 17:02:59.847000100+00:00,119.744453,122.4918221
2025-06-06 17:12:40.235000600+00:00,120.905075,122.30680550000002
2025-06-06 18:05:05.816009500+00:00,122.456139,122.1691568
2025-06-06 18:11:42.191009500+00:00,125.173294,122.4648256
2025-06-06 18:55:14.905014+00:00,127.114807,123.06709459999999
2025-06-06 19:05:15.463012600+00:00,128.190567,123.6165659
2025-06-06 21:18:28.155014+00:00,127.075958,123.92861169999999
2025-06-06 21:20:14.328002900+00:00,125.003784,123.90490259999999
2025-06-06 23:11:13.235000600+00:00,122.962059,123.94315180000001
2025-06-06 23:51:15.880004800+00:00,124.556892,124.3183028
2025-06-07 02:12:20.969009300+00:00,122.977524,124.6416099
2025-06-07 03:25:21.618011400+00:00,121.666771,124.71777949999998
2025-06-07 03:25:23.613006500+00:00,120.399384,124.512104
2025-06-07 03:25:29.618011400+00:00,118.625816,123.8573562
2025-06-07 03:39:34.526000900+00:00,120.871971,123.23307259999999
2025-06-07 03:49:35.225006100+00:00,122.3517,122.64918589999999
2025-06-07 04:09:24.739013600+00:00,119.445808,121.8861709
2025-06-07 05:10:00.529006900+00:00,120.954117,121.48120420000001
